LAMMPS (23 Jun 2022 - Update 2)
# 3d Lennard-Jones melt

units		lj
atom_style	atomic
boundary	p p p

lattice	sc 0.5
Lattice spacing in x,y,z = 1.259921 1.259921 1.259921
region		box block 0 20 0 20 0 20
create_box	1 box
Created orthogonal box = (0 0 0) to (25.198421 25.198421 25.198421)
  1 by 2 by 2 MPI processor grid
create_atoms	1 box
Created 8000 atoms
  using lattice units in orthogonal box = (0 0 0) to (25.198421 25.198421 25.198421)
  create_atoms CPU = 0.001 seconds
mass		1 1.0
#read_data	Configuration-PBC.int

velocity        all create 1.5 22233 mom yes rot yes dist gaussian

pair_style	lj/cut 2.5
pair_coeff	1 1 1.0 1.0 2.5

neighbor	0.3 bin
neigh_modify	every 20 delay 0 check no

thermo_style    custom step temp press pe ke etotal vol
thermo          1000
thermo_modify   flush yes

fix		1 all nve

#dump            1 all custom 1000 Data.dump id type xu yu zu
#dump_modify     1 flush yes

#dump		2 all image 25 image.*.jpg type type axes yes 0.8 0.02 view 60 -30
#dump_modify	2 pad 3

#dump		3 all movie 25 movie.mpg type type axes yes 0.8 0.02 view 60 -30
#dump_modify	3 pad 3

run		1000000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.708 | 2.708 | 2.708 Mbytes
   Step          Temp          Press          PotEng         KinEng         TotEng         Volume    
    901000   0.93458698     0.015772601   -3.7034836      1.4017052     -2.3017783      16000        
    902000   0.94551013     0.023230476   -3.7230295      1.4180879     -2.3049416      16000        
    903000   0.96338566     0.023159742   -3.7517756      1.4448979     -2.3068777      16000        
    904000   0.93069745     0.017920088   -3.7000331      1.3958717     -2.3041614      16000        
    905000   0.95064034     0.019957365   -3.7328543      1.4257823     -2.307072       16000        
    906000   0.93129227    -0.0075091947  -3.7030466      1.3967638     -2.3062828      16000        
    907000   0.95215858     0.057601065   -3.7380498      1.4280593     -2.3099905      16000        
    908000   0.94738683     0.025009613   -3.7307486      1.4209026     -2.3098459      16000        
    909000   0.9439038      0.0029491447  -3.7257074      1.4156787     -2.3100287      16000        
    910000   0.94610346     0.01914358    -3.7298267      1.4189778     -2.3108489      16000        
    911000   0.93540272     0.066100509   -3.7152081      1.4029287     -2.3122795      16000        
    912000   0.94928513     0.055659251   -3.7374629      1.4237497     -2.3137132      16000        
    913000   0.95555328     0.04353394    -3.7478798      1.4331508     -2.3147291      16000        
    914000   0.94361197    -0.0319022     -3.7284687      1.415241      -2.3132277      16000        
    915000   0.94466969    -0.028085888   -3.7312683      1.4168274     -2.3144409      16000        
    916000   0.9393069      0.020351891   -3.7246095      1.4087842     -2.3158253      16000        
    917000   0.94527999     0.0070245578  -3.7348571      1.4177427     -2.3171143      16000        
    918000   0.94805981     0.042377701   -3.7402842      1.421912      -2.3183723      16000        
    919000   0.94631621    -0.010910866   -3.7377998      1.4192969     -2.318503       16000        
    920000   0.92885019     0.025587241   -3.7118822      1.3931011     -2.318781       16000        
    921000   0.94056823     0.020174226   -3.7302854      1.410676      -2.3196094      16000        
    922000   0.92872347    -0.00088886667 -3.7132632      1.3929111     -2.3203521      16000        
    923000   0.95617805     0.048843893   -3.7581493      1.4340878     -2.3240615      16000        
    924000   0.94968383     0.023579762   -3.7485506      1.4243477     -2.3242029      16000        
    925000   0.95197676     0.0034707208  -3.7519083      1.4277866     -2.3241217      16000        
    926000   0.93671947     0.045945673   -3.7286992      1.4049036     -2.3237956      16000        
    927000   0.93247585     0.0031528264  -3.7229507      1.3985389     -2.3244118      16000        
    928000   0.94865289     0.0010807366  -3.7493049      1.4228015     -2.3265034      16000        
    929000   0.9465629      0.021673102   -3.7472322      1.4196669     -2.3275653      16000        
    930000   0.94862856    -0.0032138479  -3.7502357      1.422765      -2.3274707      16000        
    931000   0.93698944     0.0045547932  -3.7327834      1.4053085     -2.3274749      16000        
    932000   0.93934461     0.017632151   -3.7379687      1.4088408     -2.3291279      16000        
    933000   0.93744251     0.014372683   -3.7356005      1.405988      -2.3296125      16000        
    934000   0.93482699     0.013464127   -3.7319835      1.4020652     -2.3299183      16000        
    935000   0.94188018     0.008911693   -3.7445823      1.4126437     -2.3319386      16000        
    936000   0.94656903     0.037310011   -3.7533316      1.4196761     -2.3336555      16000        
    937000   0.93731942     0.024519756   -3.7397062      1.4058034     -2.3339028      16000        
    938000   0.9400057      0.013815264   -3.744701       1.4098323     -2.3348687      16000        
    939000   0.94651033    -0.024206392   -3.755166       1.419588      -2.335578       16000        
    940000   0.94342008     0.013979831   -3.7514087      1.4149532     -2.3364555      16000        
    941000   0.95481451     0.026225027   -3.7715784      1.4320427     -2.3395356      16000        
    942000   0.9513441      0.019544331   -3.7666445      1.4268378     -2.3398067      16000        
    943000   0.94599241    -0.00045630518 -3.7579904      1.4188112     -2.3391791      16000        
    944000   0.94878549     0.040907003   -3.7643408      1.4230003     -2.3413405      16000        
    945000   0.93348733    -0.003278374   -3.7388704      1.400056      -2.3388144      16000        
    946000   0.94064772    -0.009987872   -3.7506445      1.4107952     -2.3398493      16000        
    947000   0.94271697     0.039428252   -3.7564043      1.4138987     -2.3425056      16000        
    948000   0.94462457    -0.0062129197  -3.7591231      1.4167597     -2.3423634      16000        
    949000   0.92621842     0.001918154   -3.7314833      1.389154      -2.3423293      16000        
    950000   0.94415247     0.044130686   -3.7616386      1.4160517     -2.3455869      16000        
    951000   0.93663928     0.024701587   -3.7496116      1.4047833     -2.3448283      16000        
    952000   0.93003346    -0.058950964   -3.7388078      1.3948758     -2.343932       16000        
    953000   0.92941668    -0.073902736   -3.7386164      1.3939508     -2.3446656      16000        
    954000   0.9499021      0.054201166   -3.7741805      1.424675      -2.3495054      16000        
    955000   0.94350728     0.023349668   -3.7641277      1.415084      -2.3490437      16000        
    956000   0.94321333    -0.014147135   -3.7634578      1.4146431     -2.3488147      16000        
    957000   0.95448205     0.028966243   -3.7838879      1.4315441     -2.3523438      16000        
    958000   0.94586237     0.0050222088  -3.7700703      1.4186162     -2.3514541      16000        
    959000   0.9433439      0.081321555   -3.7678944      1.414839      -2.3530554      16000        
    960000   0.92894176    -0.030132921   -3.7444084      1.3932385     -2.3511699      16000        
    961000   0.92905514    -0.0091650642  -3.744886       1.3934085     -2.3514775      16000        
    962000   0.94665142     0.012562806   -3.774832       1.4197996     -2.3550324      16000        
    963000   0.93786364    -0.03454386    -3.7611761      1.4066196     -2.3545565      16000        
    964000   0.94335414     0.045994884   -3.7724704      1.4148543     -2.357616       16000        
    965000   0.93461486    -0.0021029047  -3.7584173      1.401747      -2.3566703      16000        
    966000   0.93575413     0.022398323   -3.7607831      1.4034557     -2.3573274      16000        
    967000   0.92667041    -0.0045478045  -3.7472076      1.3898319     -2.3573757      16000        
    968000   0.94139332    -0.04651295    -3.7705308      1.4119135     -2.3586173      16000        
    969000   0.92626043     0.0067397835  -3.7485583      1.389217      -2.3593413      16000        
    970000   0.93866651     0.012972855   -3.7702402      1.4078238     -2.3624164      16000        
    971000   0.93043157    -0.015970394   -3.7566163      1.3954729     -2.3611434      16000        
    972000   0.94509304     0.01549439    -3.7812015      1.4174624     -2.3637391      16000        
    973000   0.93049088     0.02079601    -3.7591585      1.3955618     -2.3635966      16000        
    974000   0.9441981      0.014133844   -3.7807418      1.4161201     -2.3646217      16000        
    975000   0.94768308     0.02200519    -3.7870777      1.4213469     -2.3657308      16000        
    976000   0.94667644     0.016967562   -3.787463       1.4198372     -2.3676259      16000        
    977000   0.93394092    -0.046586623   -3.7664622      1.4007363     -2.3657259      16000        
    978000   0.94487793     0.030147181   -3.7868462      1.4171397     -2.3697065      16000        
    979000   0.92219244     0.01189783    -3.7509112      1.3831158     -2.3677955      16000        
    980000   0.93407939     0.0082794186  -3.7697276      1.400944      -2.3687836      16000        
    981000   0.93746219    -0.01090847    -3.7765263      1.4060175     -2.3705088      16000        
    982000   0.93001326    -0.0048003251  -3.7650071      1.3948455     -2.3701615      16000        
    983000   0.94148164     0.022972331   -3.7830449      1.4120459     -2.3709989      16000        
    984000   0.93819993     0.013947759   -3.7792275      1.407124      -2.3721035      16000        
    985000   0.92402679    -0.0042519609  -3.7574087      1.3858669     -2.3715417      16000        
    986000   0.92094922     0.0080459558  -3.7536953      1.3812512     -2.3724441      16000        
    987000   0.94743745     0.028072301   -3.7980892      1.4209785     -2.3771107      16000        
    988000   0.93885846     0.019481751   -3.7854101      1.4081116     -2.3772984      16000        
    989000   0.93549208    -0.0051699011  -3.7794304      1.4030627     -2.3763677      16000        
    990000   0.93008573    -0.010839014   -3.7716912      1.3949542     -2.376737       16000        
    991000   0.93758858    -0.0022835452  -3.7851044      1.4062071     -2.3788973      16000        
    992000   0.92762879     0.016681768   -3.7699226      1.3912693     -2.3786534      16000        
    993000   0.92717576     0.048648778   -3.7704609      1.3905898     -2.3798711      16000        
    994000   0.94349198    -0.015631814   -3.7960954      1.4150611     -2.3810343      16000        
    995000   0.93281229     0.04407461    -3.7805561      1.3990435     -2.3815125      16000        
    996000   0.9315648      0.0028876774  -3.7795405      1.3971725     -2.382368       16000        
    997000   0.92458163     0.039890735   -3.768385       1.3866991     -2.3816859      16000        
    998000   0.93558646    -0.0030375237  -3.7868683      1.4032043     -2.3836641      16000        
    999000   0.92082237    -0.041638469   -3.7635566      1.3810609     -2.3824957      16000        
   1000000   0.94839959    -0.0092328525  -3.8087805      1.4224216     -2.3863589      16000        
Loop time of 1106.89 on 4 procs for 1000000 steps with 8000 atoms

Performance: 390281.334 tau/day, 903.429 timesteps/s
97.8% CPU use with 4 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 753.08     | 787.18     | 804.92     |  72.6 | 71.12
Neigh   | 138.74     | 145.23     | 149.4      |  34.4 | 13.12
Comm    | 118.76     | 141.43     | 183.13     | 211.5 | 12.78
Output  | 0.022186   | 0.026362   | 0.037443   |   3.9 |  0.00
Modify  | 25.144     | 25.987     | 26.53      |  11.0 |  2.35
Other   |            | 7.036      |            |       |  0.64

Nlocal:           2000 ave        2098 max        1896 min
Histogram: 1 1 0 0 0 0 0 0 0 2
Nghost:        3267.75 ave        3307 max        3227 min
Histogram: 1 0 1 0 0 0 0 0 1 1
Neighs:        51819.8 ave       54342 max       48563 min
Histogram: 1 0 0 1 0 0 0 0 0 2

Total # of neighbors = 207279
Ave neighs/atom = 25.909875
Neighbor list builds = 50000
Dangerous builds not checked
Total wall time: 0:18:26
